pr
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.0
0.0
24.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.0
0.0
0.0
0.0
31.0
0.0
0.0
0.0
0.0
0.0
0.0
10.0
0.0
0.0
39.0
0.0
0.0
13.0
0.0
12.0
0.0
15.0
0.0
20.0
0.0
7.0
7.0
47.0
49.0
57.0
45.0
14.0
49.0
0.0
0.0
0.0
26.0
40.0
27.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.0
35.0
13.0
22.0
1.0
1.0
49.0
0.0
0.0
19.0
14.0
3.0
9.0
9.0
25.0
0.0
0.0
1.0
28.0
12.0
0.0
21.0
5.0
0.0
15.0
0.0
4.0
21.0
24.0
0.0
78.0
17.0
65.0
90.0
49.0
2.0
0.0
0.0
0.0
1.0
20.0
8.0
25.0
14.0
7.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
0.0
18.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
16.0
0.0
0.0
0.0
0.0
3.0
3.0
0.0
0.0
1.0
1.0
104.0
0.0
7.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
10.0
0.0
2.0
6.0
15.0
15.0
7.0
20.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
28.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
0.0
0.0
0.0
0.0
7.0
32.0
10.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
2.0
1.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
20.0
22.0
0.0
0.0
37.0
3.0
2.0
0.0
0.0
0.0
0.0
6.0
0.0
0.0
0.0
0.0
9.0
0.0
1.0
0.0
0.0
0.0
13.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18.0
0.0
0.0
0.0
4.0
0.0
0.0
10.0
0.0
59.0
87.0
1.0
1.0
22.0
27.0
20.0
22.0
20.0
12.0
41.0
23.0
23.0
3.0
5.0
0.0
209.0
71.0
1.0
0.0
0.0
8.0
0.0
0.0
0.0
0.0
0.0
68.0
58.0
0.0
24.0
44.0
42.0
6.0
5.0
12.0
1.0
0.0
0.0
1.0
66.0
6.0
22.0
7.0
30.0
11.0
1.0
35.0
2.0
7.0
14.0
27.0
30.0
11.0
91.0
36.0
16.0
4.0
0.0
0.0
0.0
0.0
9.0
0.0
0.0
12.0
0.0
0.0
3.0
1.0
0.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.0
47.0
11.0
96.0
30.0
0.0
38.0
0.0
0.0
0.0
0.0
0.0
11.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
12.0
0.0
0.0
0.0
0.0
14.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
34.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
14.0
0.0
0.0
3.0
0.0
0.0
0.0
9.0
0.0
0.0
17.0
0.0
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.0
6.0
9.0
0.0
0.0
2.0
0.0
0.0
9.0
1.0
0.0
41.0
10.0
65.0
16.0
17.0
8.0
33.0
33.0
13.0
13.0
1.0
29.0
9.0
33.0
28.0
9.0
8.0
11.0
0.0
0.0
0.0
0.0
0.0
1.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.0
0.0
0.0
2.0
0.0
5.0
0.0
35.0
19.0
44.0
0.0
19.0
19.0
0.0
0.0
0.0
28.0
6.0
0.0
0.0
5.0
23.0
4.0
0.0
0.0
0.0
0.0
0.0
8.0
2.0
13.0
0.0
16.0
49.0
34.0
18.0
0.0
0.0
5.0
0.0
0.0
0.0
3.0
2.0
2.0
0.0
0.0
1.0
33.0
0.0
17.0
7.0
7.0
0.0
1.0
2.0
0.0
35.0
0.0
19.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
11.0
0.0
0.0
0.0
0.0
0.0
6.0
0.0
0.0
0.0
0.0
1.0
0.0
5.0
0.0
24.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
0.0
10.0
0.0
0.0
0.0
11.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
17.0
12.0
6.0
0.0
0.0
1.0
41.0
0.0
0.0
7.0
0.0
0.0
2.0
11.0
23.0
3.0
0.0
1.0
43.0
18.0
15.0
0.0
7.0
48.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
20.0
0.0
0.0
61.0
23.0
1.0
0.0
7.0
2.0
36.0
0.0
23.0
0.0
2.0
21.0
21.0
16.0
52.0
0.0
0.0
5.0
3.0
83.0
103.0
88.0
35.0
31.0
21.0
14.0
27.0
42.0
29.0
0.0
0.0
0.0
0.0
0.0
4.0
8.0
15.0
7.0
0.0
0.0
0.0
31.0
8.0
0.0
28.0
0.0
29.0
5.0
0.0
0.0
6.0
21.0
30.0
1.0
24.0
6.0
26.0
21.0
25.0
0.0
2.0
6.0
4.0
7.0
0.0
13.0
6.0
0.0
0.0
13.0
0.0
4.0
22.0
1.0
0.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
16.0
3.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
4.0
12.0
32.0
0.0
0.0
0.0
30.0
0.0
0.0
6.0
0.0
1.0
0.0
0.0
0.0
4.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.0
0.0
0.0
0.0
6.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
25.0
0.0
5.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
58.0
12.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
2.0
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
72.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
11.0
0.0
0.0
0.0
0.0
15.0
7.0
9.0
0.0
43.0
5.0
0.0
0.0
28.0
0.0
6.0
1.0
0.0
0.0
3.0
0.0
7.0
52.0
0.0
7.0
50.0
9.0
0.0
25.0
0.0
0.0
12.0
0.0
6.0
1.0
0.0
0.0
0.0
31.0
12.0
20.0
51.0
75.0
36.0
1.0
15.0
1.0
13.0
10.0
17.0
0.0
14.0
31.0
79.0
115.0
64.0
42.0
20.0
25.0
58.0
20.0
292.0
10.0
0.0
47.0
7.0
0.0
0.0
2.0
6.0
0.0
0.0
0.0
9.0
0.0
2.0
0.0
10.0
41.0
24.0
8.0
0.0
0.0
2.0
13.0
73.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.0
25.0
11.367449664429532
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
2.0
0.0
0.0
20.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
16.0
17.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
